date,venue_code,found,rooms_available,rooms_occupied,room_revenue,state,hotelSearchesMX,is_holiday,hocc,hotelSearches,dayofweek,day,month,venue_encode,occ
11/4/2021,MTYWI,True,174,67,226111.08,Nuevo Leon,0.71,0,0.3073,0.25,3,4,11,23,0.385057471
11/5/2021,MTYWI,True,174,50,164180.73,Nuevo Leon,0.77,0,0.3418,0.26,4,5,11,23,0.287356322
11/6/2021,MTYWI,True,174,55,194819.23,Nuevo Leon,0.76,0,0.3433,0.52,5,6,11,23,0.316091954
11/7/2021,MTYWI,True,174,64,206558.81,Nuevo Leon,0.76,0,0.324,0.78,6,7,11,23,0.367816092
11/8/2021,MTYWI,True,174,114,376451.88,Nuevo Leon,0.76,0,0.3326,0,0,8,11,23,0.655172414
11/9/2021,MTYWI,True,174,120,420338.98,Nuevo Leon,0.9,0,0.3062,0,1,9,11,23,0.689655172
11/10/2021,MTYWI,True,174,116,385642.51,Nuevo Leon,0.93,0,0.3049,0,2,10,11,23,0.666666667
11/11/2021,MTYWI,True,174,122,470160.77,Nuevo Leon,0.77,0,0.2831,0.26,3,11,11,23,0.701149425
11/12/2021,MTYWI,True,174,164,684560.75,Nuevo Leon,0.79,0,0.3186,0.26,4,12,11,23,0.942528736
11/13/2021,MTYWI,True,174,170,744924.81,Nuevo Leon,0.8,0,0.3031,0.53,5,13,11,23,0.977011494
11/14/2021,MTYWI,True,174,61,250733.43,Nuevo Leon,0.78,0,0.2822,0.77,6,14,11,23,0.350574713
11/15/2021,MTYWI,True,174,78,287254.07,Nuevo Leon,0.81,1,0.2971,0.27,0,15,11,23,0.448275862
11/16/2021,MTYWI,True,174,130,514024.23,Nuevo Leon,0.94,0,0.3333,0.34,1,16,11,23,0.747126437
11/17/2021,MTYWI,True,174,142,638700.12,Nuevo Leon,0.94,0,0.3306,0.71,2,17,11,23,0.816091954
11/18/2021,MTYWI,True,174,129,523140.23,Nuevo Leon,0.78,0,0.2832,0.27,3,18,11,23,0.74137931
11/19/2021,MTYWI,True,174,64,257663.22,Nuevo Leon,0.8,0,0.2687,0.52,4,19,11,23,0.367816092
11/20/2021,MTYWI,True,174,59,214684.03,Nuevo Leon,0.77,1,0.2739,0,5,20,11,23,0.33908046
11/21/2021,MTYWI,True,174,29,107023.94,Nuevo Leon,0.72,0,0.2653,0,6,21,11,23,0.166666667
11/22/2021,MTYWI,True,174,39,159681.69,Nuevo Leon,0.8,0,0.3041,0.54,0,22,11,23,0.224137931
11/23/2021,MTYWI,True,174,43,175630.42,Nuevo Leon,0.88,0,0.2654,0.98,1,23,11,23,0.247126437
11/24/2021,MTYWI,True,174,58,205933.02,Nuevo Leon,0.89,0,0.3316,0,2,24,11,23,0.333333333
11/25/2021,MTYWI,True,174,38,145969.85,Nuevo Leon,0.9,0,0.2481,0.26,3,25,11,23,0.218390805
11/26/2021,MTYWI,True,174,52,169712.35,Nuevo Leon,0.79,0,0.2671,0,4,26,11,23,0.298850575
11/27/2021,MTYWI,True,174,66,230480.59,Nuevo Leon,0.81,0,0.2265,0.26,5,27,11,23,0.379310345
11/28/2021,MTYWI,True,174,36,122862.86,Nuevo Leon,0.79,0,0.2296,0.26,6,28,11,23,0.206896552
11/29/2021,MTYWI,True,174,106,324769.53,Nuevo Leon,0.88,0,0.2365,0,0,29,11,23,0.609195402
11/30/2021,MTYWI,True,174,135,418144.84,Nuevo Leon,1,0,0.3186,1,1,30,11,23,0.775862069
12/1/2021,MTYWI,True,174,134,478538.85,Nuevo Leon,0.98,0,0.2799,0.37,2,1,12,23,0.770114943
12/2/2021,MTYWI,True,174,109,379315.06,Nuevo Leon,0.85,0,0.2265,0.32,3,2,12,23,0.626436782
12/3/2021,MTYWI,True,174,74,264424.23,Nuevo Leon,0.85,0,0.2421,0.32,4,3,12,23,0.425287356
12/4/2021,MTYWI,True,174,63,204745.05,Nuevo Leon,0.76,0,0.2387,0.55,5,4,12,23,0.362068966
12/5/2021,MTYWI,True,174,78,261970.57,Nuevo Leon,0.82,0,0.2262,0.52,6,5,12,23,0.448275862
12/6/2021,MTYWI,True,174,109,370678.57,Nuevo Leon,0.82,0,0.2529,0.54,0,6,12,23,0.626436782
12/7/2021,MTYWI,True,174,149,514254.3,Nuevo Leon,0.89,0,0.2555,0,1,7,12,23,0.856321839
12/8/2021,MTYWI,True,174,144,503610.45,Nuevo Leon,0.82,0,0.2655,0.68,2,8,12,23,0.827586207
12/9/2021,MTYWI,True,174,119,389226.02,Nuevo Leon,0.77,0,0.2191,0.53,3,9,12,23,0.683908046
12/10/2021,MTYWI,True,174,109,357778.89,Nuevo Leon,0.79,0,0.2472,0,4,10,12,23,0.626436782
12/11/2021,MTYWI,True,174,107,350430.38,Nuevo Leon,0.8,0,0.2392,1,5,11,12,23,0.614942529
12/12/2021,MTYWI,True,174,93,300658.78,Nuevo Leon,0.77,0,0.2702,0.47,6,12,12,23,0.534482759
12/13/2021,MTYWI,True,174,139,472108.47,Nuevo Leon,0.85,0,0.2939,0.79,0,13,12,23,0.798850575
12/14/2021,MTYWI,True,174,165,549584.07,Nuevo Leon,0.94,0,0.3056,0.64,1,14,12,23,0.948275862
12/15/2021,MTYWI,True,174,157,531529.11,Nuevo Leon,1,0,0.2816,0.36,2,15,12,23,0.902298851
12/16/2021,MTYWI,True,174,124,440715.16,Nuevo Leon,0.84,0,0.2465,0,3,16,12,23,0.712643678
12/17/2021,MTYWI,True,174,81,272976.39,Nuevo Leon,0.76,0,0.2474,0.24,4,17,12,23,0.465517241
12/18/2021,MTYWI,True,174,76,263286.21,Nuevo Leon,0.77,0,0.2599,0,5,18,12,23,0.436781609
12/19/2021,MTYWI,True,174,57,184718.52,Nuevo Leon,0.72,0,0.2542,0.77,6,19,12,23,0.327586207
12/20/2021,MTYWI,True,174,80,283098.94,Nuevo Leon,0.78,0,0.318,0.52,0,20,12,23,0.459770115
12/21/2021,MTYWI,True,174,78,286907.85,Nuevo Leon,0.88,0,0.354,0,1,21,12,23,0.448275862
12/22/2021,MTYWI,True,174,42,193278.04,Nuevo Leon,0.81,0,0.2867,0,2,22,12,23,0.24137931
12/23/2021,MTYWI,True,174,42,158010.77,Nuevo Leon,0.72,0,0.2502,0.52,3,23,12,23,0.24137931
12/24/2021,MTYWI,True,174,40,152740.5,Nuevo Leon,0.73,1,0.2447,0.5,4,24,12,23,0.229885057
12/25/2021,MTYWI,True,174,37,145747.35,Nuevo Leon,0.71,1,0.2559,0.5,5,25,12,23,0.212643678
12/26/2021,MTYWI,True,174,33,105285.8,Nuevo Leon,0.69,0,0.2701,0.25,6,26,12,23,0.189655172
12/27/2021,MTYWI,True,174,38,129977.92,Nuevo Leon,0.73,0,0.248,0.53,0,27,12,23,0.218390805
12/28/2021,MTYWI,True,174,34,109126.91,Nuevo Leon,0.82,0,0.1,0.32,1,28,12,23,0.195402299
12/29/2021,MTYWI,True,174,34,105357.23,Nuevo Leon,0.79,0,0.2996,0.34,2,29,12,23,0.195402299
12/30/2021,MTYWI,True,174,28,90423.72,Nuevo Leon,0.67,0,0.2372,0,3,30,12,23,0.16091954
12/31/2021,MTYWI,True,174,43,144258.47,Nuevo Leon,0.7,1,0.2336,0.26,4,31,12,23,0.247126437
1/1/2022,MTYWI,True,174,27,83936.15,Nuevo Leon,0.62,1,0.2429,0,5,1,1,23,0.155172414
1/2/2022,MTYWI,True,174,24,79458.95,Nuevo Leon,0.62,0,0.2366,0.49,6,2,1,23,0.137931034
1/3/2022,MTYWI,True,174,25,80122.78,Nuevo Leon,0.67,0,0.2914,0.76,0,3,1,23,0.143678161
1/4/2022,MTYWI,True,174,36,121475.13,Nuevo Leon,0.71,0,0.2452,0,1,4,1,23,0.206896552
1/5/2022,MTYWI,True,174,40,136383.45,Nuevo Leon,0.71,0,0.3754,0,2,5,1,23,0.229885057
1/6/2022,MTYWI,True,174,30,105626.97,Nuevo Leon,0.63,0,0.2541,0,3,6,1,23,0.172413793
1/7/2022,MTYWI,True,174,28,98966.63,Nuevo Leon,0.62,0,0.2636,0.25,4,7,1,23,0.16091954
1/8/2022,MTYWI,True,174,30,98402.79,Nuevo Leon,0.62,0,0.2829,0.25,5,8,1,23,0.172413793
1/9/2022,MTYWI,True,174,42,143027.66,Nuevo Leon,0.64,0,0.276,0,6,9,1,23,0.24137931
1/10/2022,MTYWI,True,174,62,213107.6,Nuevo Leon,0.63,0,0.2487,0,0,10,1,23,0.356321839
1/11/2022,MTYWI,True,174,75,261194.01,Nuevo Leon,0.76,0,0.2412,0.66,1,11,1,23,0.431034483
1/12/2022,MTYWI,True,174,68,232209.45,Nuevo Leon,0.64,0,0.2711,0.34,2,12,1,23,0.390804598
1/13/2022,MTYWI,True,174,50,165963.1,Nuevo Leon,0.61,0,0.2205,0.26,3,13,1,23,0.287356322
1/14/2022,MTYWI,True,174,36,116331.26,Nuevo Leon,0.61,0,0.2579,0.77,4,14,1,23,0.206896552
1/15/2022,MTYWI,True,174,28,90582.39,Nuevo Leon,0.62,0,0.2686,0.26,5,15,1,23,0.16091954
1/16/2022,MTYWI,True,174,21,75502.48,Nuevo Leon,0.63,0,0.2411,0.27,6,16,1,23,0.120689655
1/17/2022,MTYWI,True,174,34,131457.9,Nuevo Leon,0.69,0,0.3125,0.59,0,17,1,23,0.195402299
1/18/2022,MTYWI,True,174,43,154389.9,Nuevo Leon,0.87,0,0.2503,0.35,1,18,1,23,0.247126437
1/19/2022,MTYWI,True,174,42,150726.45,Nuevo Leon,0.84,0,0.293,0.37,2,19,1,23,0.24137931
1/20/2022,MTYWI,True,174,42,151049.33,Nuevo Leon,0.75,0,0.235,0.3,3,20,1,23,0.24137931
1/21/2022,MTYWI,True,174,23,87448.46,Nuevo Leon,0.74,0,0.2859,0.6,4,21,1,23,0.132183908
1/22/2022,MTYWI,True,174,30,117092.53,Nuevo Leon,0.7,0,0.2727,0.3,5,22,1,23,0.172413793
1/23/2022,MTYWI,True,174,28,103581.42,Nuevo Leon,0.73,0,0.2566,0.32,6,23,1,23,0.16091954
1/24/2022,MTYWI,True,174,38,144756.55,Nuevo Leon,0.67,0,0.2626,0.36,0,24,1,23,0.218390805
1/25/2022,MTYWI,True,174,41,152462.52,Nuevo Leon,0.73,0,0.2957,0,1,25,1,23,0.235632184
1/26/2022,MTYWI,True,174,41,150586.3,Nuevo Leon,1,0,0.3,0.77,2,26,1,23,0.235632184
1/27/2022,MTYWI,True,174,34,127909.04,Nuevo Leon,0.99,0,0.246,0.62,3,27,1,23,0.195402299
1/28/2022,MTYWI,True,174,33,117771.25,Nuevo Leon,0.96,0,0.233,0.6,4,28,1,23,0.189655172
1/29/2022,MTYWI,True,174,36,125190.02,Nuevo Leon,0.97,0,0.2138,0.91,5,29,1,23,0.206896552
1/30/2022,MTYWI,True,174,24,80475.77,Nuevo Leon,0.87,0,0.2229,0,6,30,1,23,0.137931034
1/31/2022,MTYWI,True,174,36,126936.79,Nuevo Leon,0.87,0,0.2486,1,0,31,1,23,0.206896552
2/1/2022,MTYWI,True,174,46,165444.3,Nuevo Leon,0.87,0,0.2012,0,1,1,2,23,0.264367816
2/2/2022,MTYWI,True,174,51,186174.91,Nuevo Leon,0.96,0,0.2704,0,2,2,2,23,0.293103448
2/3/2022,MTYWI,True,174,52,189435.75,Nuevo Leon,0.8,0,0.2913,0.38,3,3,2,23,0.298850575
2/4/2022,MTYWI,True,174,52,194119.55,Nuevo Leon,0.74,0,0.2537,0,4,4,2,23,0.298850575
2/5/2022,MTYWI,True,174,62,213646.51,Nuevo Leon,0.66,1,0.3399,0,5,5,2,23,0.356321839
2/6/2022,MTYWI,True,174,42,153841.04,Nuevo Leon,0.67,0,0.3505,0.8,6,6,2,23,0.24137931
2/7/2022,MTYWI,True,174,71,258193.85,Nuevo Leon,0.71,1,0.2948,0.35,0,7,2,23,0.408045977
2/8/2022,MTYWI,True,174,90,317521.05,Nuevo Leon,0.81,0,0.3703,0,1,8,2,23,0.517241379
2/9/2022,MTYWI,True,174,106,373089.99,Nuevo Leon,0.81,0,0.3199,0.45,2,9,2,23,0.609195402
2/10/2022,MTYWI,True,174,96,327376.16,Nuevo Leon,0.67,0,0.361,0.34,3,10,2,23,0.551724138
2/11/2022,MTYWI,True,174,47,165518.23,Nuevo Leon,0.68,0,0.3859,0.67,4,11,2,23,0.270114943
2/12/2022,MTYWI,True,174,46,163861.91,Nuevo Leon,0.63,0,0.3968,0,5,12,2,23,0.264367816
2/13/2022,MTYWI,True,174,49,162433.32,Nuevo Leon,0.6,0,0.4113,0,6,13,2,23,0.281609195
2/14/2022,MTYWI,True,174,71,262783.2,Nuevo Leon,0.77,0,0.5279,0,0,14,2,23,0.408045977
2/15/2022,MTYWI,True,174,94,321116.25,Nuevo Leon,1,0,0.4478,0.39,1,15,2,23,0.540229885
2/16/2022,MTYWI,True,174,85,300529.95,Nuevo Leon,0.9,0,0.592,0.44,2,16,2,23,0.488505747
2/17/2022,MTYWI,True,174,71,256641.51,Nuevo Leon,0.69,0,0.6008,0.35,3,17,2,23,0.408045977
2/18/2022,MTYWI,True,174,66,235225.29,Nuevo Leon,0.69,0,0.6511,0,4,18,2,23,0.379310345
2/19/2022,MTYWI,True,174,73,262898.26,Nuevo Leon,0.65,0,0.5877,1,5,19,2,23,0.41954023
2/20/2022,MTYWI,True,174,45,156349.13,Nuevo Leon,0.63,0,0.6193,0,6,20,2,23,0.25862069
2/21/2022,MTYWI,True,174,74,268558.39,Nuevo Leon,0.72,0,0.7115,0.65,0,21,2,23,0.425287356
2/22/2022,MTYWI,True,174,82,296808.14,Nuevo Leon,0.87,0,0.6217,0.4,1,22,2,23,0.471264368
2/23/2022,MTYWI,True,174,97,368452.35,Nuevo Leon,0.79,0,0.7497,0.37,2,23,2,23,0.557471264
2/24/2022,MTYWI,True,174,84,320284.67,Nuevo Leon,0.69,0,0.6148,0.28,3,24,2,23,0.482758621
2/25/2022,MTYWI,True,174,75,272666.03,Nuevo Leon,0.61,0,0.6532,0,4,25,2,23,0.431034483
2/26/2022,MTYWI,True,174,72,257832.98,Nuevo Leon,0.64,0,0.6573,0,5,26,2,23,0.413793103
2/27/2022,MTYWI,True,174,57,208793.82,Nuevo Leon,0.63,0,0.6669,0,6,27,2,23,0.327586207
2/28/2022,MTYWI,True,174,78,296591.74,Nuevo Leon,0.68,0,0.6435,0.32,0,28,2,23,0.448275862
3/1/2022,MTYWI,True,174,82,304538.37,Nuevo Leon,0.75,0,0.699,0.76,1,1,3,23,0.471264368
3/2/2022,MTYWI,True,174,83,323750.22,Nuevo Leon,0.76,0,0.7488,0,2,2,3,23,0.477011494
3/3/2022,MTYWI,True,174,61,230183.71,Nuevo Leon,0.63,0,0.7375,0.31,3,3,3,23,0.350574713
3/4/2022,MTYWI,True,174,55,183177.32,Nuevo Leon,0.68,0,0.653,0.99,4,4,3,23,0.316091954
3/5/2022,MTYWI,True,174,68,221068.55,Nuevo Leon,0.7,0,0.6432,0.33,5,5,3,23,0.390804598
3/6/2022,MTYWI,True,174,61,215193.88,Nuevo Leon,0.72,0,0.6059,0,6,6,3,23,0.350574713
3/7/2022,MTYWI,True,174,97,341035.12,Nuevo Leon,0.76,0,0.6142,0.68,0,7,3,23,0.557471264
3/8/2022,MTYWI,True,174,104,381496.29,Nuevo Leon,0.9,0,0.629,0.41,1,8,3,23,0.597701149
3/9/2022,MTYWI,True,174,96,363042.12,Nuevo Leon,1,0,0.6448,0.44,2,9,3,23,0.551724138
3/10/2022,MTYWI,True,174,99,371717.65,Nuevo Leon,0.81,0,0.6043,0.39,3,10,3,23,0.568965517
3/11/2022,MTYWI,True,174,74,267903.27,Nuevo Leon,0.67,0,0.5189,0.29,4,11,3,23,0.425287356
3/12/2022,MTYWI,True,174,84,303707.57,Nuevo Leon,0.7,0,0.5106,0.94,5,12,3,23,0.482758621
3/13/2022,MTYWI,True,174,55,196561.25,Nuevo Leon,0.67,0,0.4937,0.36,6,13,3,23,0.316091954
3/14/2022,MTYWI,True,174,97,360245.34,Nuevo Leon,0.72,0,0.4809,0.34,0,14,3,23,0.557471264
3/15/2022,MTYWI,True,174,122,450976.4,Nuevo Leon,0.81,0,0.486,0,1,15,3,23,0.701149425
3/16/2022,MTYWI,True,174,134,497760.21,Nuevo Leon,0.86,0,0.4357,0.37,2,16,3,23,0.770114943
3/17/2022,MTYWI,True,174,104,382509.87,Nuevo Leon,0.71,0,0.3951,0.53,3,17,3,23,0.597701149
3/18/2022,MTYWI,True,174,62,232522.73,Nuevo Leon,0.7,0,0.3678,0.26,4,18,3,23,0.356321839
3/19/2022,MTYWI,True,174,69,259717.08,Nuevo Leon,0.74,0,0.3653,0.77,5,19,3,23,0.396551724
3/20/2022,MTYWI,True,174,63,222372.3,Nuevo Leon,0.75,0,0.3393,0.49,6,20,3,23,0.362068966
3/21/2022,MTYWI,True,174,75,248934.21,Nuevo Leon,0.77,1,0.3405,0.76,0,21,3,23,0.431034483
3/22/2022,MTYWI,True,174,98,335064.03,Nuevo Leon,0.89,0,0.3712,0.31,1,22,3,23,0.563218391
3/24/2022,MTYWI,True,174,107,414545.04,Nuevo Leon,0.8,0,0.2993,0.26,3,24,3,23,0.614942529
3/25/2022,MTYWI,True,174,157,665316.87,Nuevo Leon,0.74,0,0.3076,0.25,4,25,3,23,0.902298851
3/26/2022,MTYWI,True,174,140,612156.4,Nuevo Leon,0.8,0,0.3025,1,5,26,3,23,0.804597701
3/27/2022,MTYWI,True,174,67,265768.84,Nuevo Leon,0.74,0,0.269,0.73,6,27,3,23,0.385057471
3/28/2022,MTYWI,True,174,122,450826.14,Nuevo Leon,0.81,0,0.3121,0.53,0,28,3,23,0.701149425
3/29/2022,MTYWI,True,174,139,533365.57,Nuevo Leon,0.88,0,0.359,0.86,1,29,3,23,0.798850575
3/30/2022,MTYWI,True,174,121,468200.75,Nuevo Leon,0.89,0,0.4352,0,2,30,3,23,0.695402299
3/31/2022,MTYWI,True,174,124,475578.94,Nuevo Leon,0.8,0,0.3001,0.26,3,31,3,23,0.712643678
4/1/2022,MTYWI,True,174,160,666233.42,Nuevo Leon,0.64,0,0.3321,0.17,4,1,4,23,0.91954023
4/2/2022,MTYWI,True,174,143,575692.45,Nuevo Leon,0.64,0,0.3349,0.17,5,2,4,23,0.82183908
4/3/2022,MTYWI,True,174,95,320533.21,Nuevo Leon,0.67,0,0.3492,0.17,6,3,4,23,0.545977011
4/4/2022,MTYWI,True,174,129,474839.71,Nuevo Leon,0.67,0,0.3645,0.17,0,4,4,23,0.74137931
4/5/2022,MTYWI,True,174,138,509704.68,Nuevo Leon,0.75,0,0.4365,0.61,1,5,4,23,0.793103448
4/6/2022,MTYWI,True,174,135,487765.13,Nuevo Leon,0.74,0,0.3982,0.22,2,6,4,23,0.775862069
4/7/2022,MTYWI,True,174,95,335970.39,Nuevo Leon,0.7,0,0.3747,0.35,3,7,4,23,0.545977011
4/8/2022,MTYWI,True,174,79,263596.23,Nuevo Leon,0.65,0,0.3914,0.33,4,8,4,23,0.454022989
4/9/2022,MTYWI,True,174,88,304167.43,Nuevo Leon,0.65,0,0.4305,0.17,5,9,4,23,0.505747126
4/10/2022,MTYWI,True,174,61,208203.46,Nuevo Leon,0.67,0,0.4496,0,6,10,4,23,0.350574713
4/11/2022,MTYWI,True,174,49,175799.81,Nuevo Leon,0.7,0,0.25,0,0,11,4,23,0.281609195
4/12/2022,MTYWI,True,174,52,183736.24,Nuevo Leon,0.79,0,0.2408,0,1,12,4,23,0.298850575
4/13/2022,MTYWI,True,174,49,175256.13,Nuevo Leon,0.81,0,0.3351,0.21,2,13,4,23,0.281609195
4/14/2022,MTYWI,True,174,48,167822.13,Nuevo Leon,0.74,0,0.2534,0.52,3,14,4,23,0.275862069
4/15/2022,MTYWI,True,174,46,154077,Nuevo Leon,0.7,0,0.2731,0.16,4,15,4,23,0.264367816
4/16/2022,MTYWI,True,174,44,136820.28,Nuevo Leon,0.72,0,0.2645,1,5,16,4,23,0.252873563
4/17/2022,MTYWI,True,174,29,96599.76,Nuevo Leon,0.72,0,0.2121,0.34,6,17,4,23,0.166666667
4/18/2022,MTYWI,True,174,68,255155.46,Nuevo Leon,0.83,0,0.2746,0.57,0,18,4,23,0.390804598
4/19/2022,MTYWI,True,174,98,381438.54,Nuevo Leon,1,0,0.377,0.65,1,19,4,23,0.563218391
4/20/2022,MTYWI,True,174,97,376667.37,Nuevo Leon,0.96,0,0.2307,0.68,2,20,4,23,0.557471264
4/21/2022,MTYWI,True,174,79,320431.82,Nuevo Leon,0.84,0,0.2482,0,3,21,4,23,0.454022989
4/22/2022,MTYWI,True,174,62,204604.3,Nuevo Leon,0.74,0,0.1957,0,4,22,4,23,0.356321839
4/23/2022,MTYWI,True,174,56,213308.76,Nuevo Leon,0.72,0,0.1943,0.67,5,23,4,23,0.32183908
4/24/2022,MTYWI,True,174,64,218153.73,Nuevo Leon,0.72,0,0.2104,0,6,24,4,23,0.367816092
4/25/2022,MTYWI,True,174,131,459231.86,Nuevo Leon,0.75,0,0.1949,0.86,0,25,4,23,0.752873563
4/26/2022,MTYWI,True,174,139,499873.08,Nuevo Leon,0.81,0,0.2483,0.19,1,26,4,23,0.798850575
4/27/2022,MTYWI,True,174,164,569578.87,Nuevo Leon,0.77,0,0.1573,0.2,2,27,4,23,0.942528736
4/28/2022,MTYWI,True,174,158,534529.66,Nuevo Leon,0.68,0,0.1836,0.3,3,28,4,23,0.908045977
4/29/2022,MTYWI,True,174,144,537254.38,Nuevo Leon,0.68,0,0.1937,0.3,4,29,4,23,0.827586207
4/30/2022,MTYWI,True,174,147,531009.39,Nuevo Leon,0.69,0,0.1945,0.33,5,30,4,23,0.844827586
5/1/2022,MTYWI,True,174,82,293497.84,Nuevo Leon,0.67,1,0.1994,0.3,6,1,5,23,0.471264368
5/2/2022,MTYWI,True,174,127,457086.21,Nuevo Leon,0.62,1,0.2356,0.28,0,2,5,23,0.729885057
5/3/2022,MTYWI,True,174,165,594499.23,Nuevo Leon,0.72,0,0.1696,0.33,1,3,5,23,0.948275862
5/4/2022,MTYWI,True,174,162,598239.65,Nuevo Leon,0.71,0,0.2412,0.35,2,4,5,23,0.931034483
5/5/2022,MTYWI,True,174,133,495361.02,Nuevo Leon,0.62,0,0.1772,0.27,3,5,5,23,0.764367816
5/6/2022,MTYWI,True,174,63,247601.13,Nuevo Leon,0.6,0,0.1849,0.54,4,6,5,23,0.362068966
5/7/2022,MTYWI,True,174,45,166444.76,Nuevo Leon,0.63,0,0.1966,0.28,5,7,5,23,0.25862069
5/8/2022,MTYWI,True,174,45,159433.27,Nuevo Leon,0.63,0,0.192,0.42,6,8,5,23,0.25862069
5/9/2022,MTYWI,True,174,96,367421.46,Nuevo Leon,0.68,0,0.1699,0.15,0,9,5,23,0.551724138
5/10/2022,MTYWI,True,174,105,395681.37,Nuevo Leon,0.73,0,0.2536,0.68,1,10,5,23,0.603448276
5/11/2022,MTYWI,True,174,108,389516.55,Nuevo Leon,0.79,0,0.1657,0.75,2,11,5,23,0.620689655
5/12/2022,MTYWI,True,174,89,306805.87,Nuevo Leon,0.78,0,0.2245,0.92,3,12,5,23,0.511494253
5/13/2022,MTYWI,True,174,107,375763.57,Nuevo Leon,0.77,0,0.1449,0.72,4,13,5,23,0.614942529
5/14/2022,MTYWI,True,174,65,216997.33,Nuevo Leon,0.83,0,0.1414,0.56,5,14,5,23,0.373563218
5/15/2022,MTYWI,True,174,62,225813.85,Nuevo Leon,0.96,0,0.1958,0.73,6,15,5,23,0.356321839
5/16/2022,MTYWI,True,174,111,412109.42,Nuevo Leon,1,0,0.1304,1,0,16,5,23,0.637931034
5/17/2022,MTYWI,True,174,134,500893.27,Nuevo Leon,0.94,0,0.1428,0.2,1,17,5,23,0.770114943
5/18/2022,MTYWI,True,174,146,519791.72,Nuevo Leon,0.85,0,0.1496,0.2,2,18,5,23,0.83908046
5/19/2022,MTYWI,True,174,147,539061.33,Nuevo Leon,0.76,0,0.138,0,3,19,5,23,0.844827586
5/20/2022,MTYWI,True,174,85,325249.01,Nuevo Leon,0.77,0,0.125,0.46,4,20,5,23,0.488505747
5/21/2022,MTYWI,True,174,87,314117.55,Nuevo Leon,0.71,0,0.1274,0.15,5,21,5,23,0.5
5/23/2022,MTYWI,True,174,82,281278.91,Nuevo Leon,0.76,0,0.1344,0.31,0,23,5,23,0.471264368
5/24/2022,MTYWI,True,174,116,409181.01,Nuevo Leon,0.75,0,0.2038,0,1,24,5,23,0.666666667
5/25/2022,MTYWI,True,174,134,474832.59,Nuevo Leon,0.7,0,0.1918,0.18,2,25,5,23,0.770114943
5/26/2022,MTYWI,True,174,102,369404.07,Nuevo Leon,0.62,0,0.1666,0.5,3,26,5,23,0.586206897
5/27/2022,MTYWI,True,174,87,309199.37,Nuevo Leon,0.6,0,0.1601,0.55,4,27,5,23,0.5
5/28/2022,MTYWI,True,174,88,314578.53,Nuevo Leon,0.6,0,0.1577,0.28,5,28,5,23,0.505747126
5/29/2022,MTYWI,True,174,73,258975.08,Nuevo Leon,0.62,0,0.1498,0,6,29,5,23,0.41954023
5/30/2022,MTYWI,True,174,74,278479.6,Nuevo Leon,0.66,0,0.142,0.31,0,30,5,23,0.425287356
5/31/2022,MTYWI,True,174,129,488811.95,Nuevo Leon,0.66,0,0.2088,0.32,1,31,5,23,0.74137931
6/1/2022,MTYWI,True,174,149,568662.96,Nuevo Leon,0.86,0,0.1377,0,2,1,6,23,0.856321839
6/2/2022,MTYWI,True,174,135,493272.17,Nuevo Leon,0.8,0,0.1536,0.21,3,2,6,23,0.775862069
6/3/2022,MTYWI,True,174,89,309696.62,Nuevo Leon,0.78,0,0.1532,0.2,4,3,6,23,0.511494253
6/4/2022,MTYWI,True,174,64,231875.06,Nuevo Leon,0.79,0,0.1675,0.39,5,4,6,23,0.367816092
6/5/2022,MTYWI,True,174,88,291100.16,Nuevo Leon,0.83,0,0.2084,0.21,6,5,6,23,0.505747126
6/6/2022,MTYWI,True,174,126,419784.2,Nuevo Leon,0.95,0,0.1444,0.25,0,6,6,23,0.724137931
6/7/2022,MTYWI,True,174,132,457387.77,Nuevo Leon,1,0,0.1967,0.24,1,7,6,23,0.75862069
6/8/2022,MTYWI,True,174,124,449320.85,Nuevo Leon,0.86,0,0.1489,0.25,2,8,6,23,0.712643678
6/9/2022,MTYWI,True,174,93,336332.68,Nuevo Leon,0.74,0,0.1362,0.42,3,9,6,23,0.534482759
6/10/2022,MTYWI,True,174,81,297980.01,Nuevo Leon,0.77,0,0.1544,0.23,4,10,6,23,0.465517241
6/11/2022,MTYWI,True,174,87,303002.44,Nuevo Leon,0.77,0,0.1953,1,5,11,6,23,0.5
6/12/2022,MTYWI,True,174,77,289070.76,Nuevo Leon,0.81,0,0.1953,0.71,6,12,6,23,0.442528736
6/13/2022,MTYWI,True,174,108,405750.76,Nuevo Leon,0.83,0,0.1542,0.73,0,13,6,23,0.620689655
6/14/2022,MTYWI,True,174,129,492705.51,Nuevo Leon,0.94,0,0.1581,0,1,14,6,23,0.74137931
6/15/2022,MTYWI,True,174,125,450258.18,Nuevo Leon,0.89,0,0.1865,0.6,2,15,6,23,0.718390805
6/16/2022,MTYWI,True,174,89,308847.41,Nuevo Leon,0.78,0,0.1256,0.24,3,16,6,23,0.511494253
6/17/2022,MTYWI,True,174,70,230298.76,Nuevo Leon,0.79,0,0.1344,0.47,4,17,6,23,0.402298851
6/18/2022,MTYWI,True,174,63,175783.54,Nuevo Leon,0.78,0,0.153,0.23,5,18,6,23,0.362068966
6/19/2022,MTYWI,True,174,60,217653.26,Nuevo Leon,0.8,0,0.1207,0.23,6,19,6,23,0.344827586
6/20/2022,MTYWI,True,174,119,449549.33,Nuevo Leon,0.81,0,0.1071,0.49,0,20,6,23,0.683908046
