,date,venue_code,found,rooms_available,rooms_occupied,room_revenue,state,hotelSearchesMX,is_holiday,hocc,hotelSearches,dayofweek,day,month,venue_encode,occ,Evento,Lugar,Modalidad
5555,2020-11-03,MTYZO,True,198,68,93388.79,Nuevo Leon,0.93,0,0.5076,0.64,1,3,11,24,0.343434343,,,
5556,2020-11-04,MTYZO,True,198,81,106961.49,Nuevo Leon,1.0,0,0.5069,0.34,2,4,11,24,0.409090909,,,
5557,2020-11-05,MTYZO,True,198,75,100965.99,Nuevo Leon,0.81,0,0.4957,1.0,3,5,11,24,0.378787879,,,
5558,2020-11-06,MTYZO,True,198,52,66148.79,Nuevo Leon,0.81,0,0.5099,0.24,4,6,11,24,0.262626263,,,
5559,2020-11-07,MTYZO,True,198,50,61602.58,Nuevo Leon,0.85,0,0.488,0.24,5,7,11,24,0.252525253,,,
5560,2020-11-08,MTYZO,True,198,55,72069.42,Nuevo Leon,0.71,0,0.4965,0.0,6,8,11,24,0.277777778,,,
5561,2020-11-09,MTYZO,True,198,76,101023.69,Nuevo Leon,0.76,0,0.461,0.52,0,9,11,24,0.383838384,,,
5562,2020-11-10,MTYZO,True,198,91,113800.15,Nuevo Leon,0.97,0,0.5,0.99,1,10,11,24,0.45959596,,,
5563,2020-11-11,MTYZO,True,198,91,114571.55,Nuevo Leon,0.98,0,0.4892,0.73,2,11,11,24,0.45959596,,,
5564,2020-11-12,MTYZO,True,198,104,127967.83,Nuevo Leon,0.86,0,0.5067,0.26,3,12,11,24,0.525252525,,,
5565,2020-11-13,MTYZO,True,198,74,88358.75,Nuevo Leon,0.75,0,0.53,0.5,4,13,11,24,0.373737374,,,
5566,2020-11-14,MTYZO,True,198,57,68370.1,Nuevo Leon,0.73,0,0.5719,0.0,5,14,11,24,0.287878788,,,
5567,2020-11-15,MTYZO,True,198,69,84112.2,Nuevo Leon,0.79,0,0.5618,0.0,6,15,11,24,0.348484848,,,
5568,2020-11-16,MTYZO,True,198,74,90045.17,Nuevo Leon,0.78,1,0.5688,0.0,0,16,11,24,0.373737374,,,
5569,2020-11-17,MTYZO,True,198,96,113990.47,Nuevo Leon,0.93,0,0.5905,1.0,1,17,11,24,0.484848485,,,
5570,2020-11-18,MTYZO,True,198,115,134320.17,Nuevo Leon,0.98,0,0.5647,0.72,2,18,11,24,0.580808081,,,
5571,2020-11-19,MTYZO,True,198,129,155905.55,Nuevo Leon,0.76,0,0.579,0.0,3,19,11,24,0.651515152,,,
5572,2020-11-20,MTYZO,True,198,105,123232.29,Nuevo Leon,0.73,1,0.5996,0.26,4,20,11,24,0.53030303,,,
5573,2020-11-21,MTYZO,True,198,100,121743.93,Nuevo Leon,0.76,0,0.6143,0.0,5,21,11,24,0.505050505,,,
5574,2020-11-22,MTYZO,True,198,89,109693.42,Nuevo Leon,0.77,0,0.6016,0.26,6,22,11,24,0.449494949,,,
5575,2020-11-23,MTYZO,True,198,94,123311.94,Nuevo Leon,0.8,0,0.6203,0.53,0,23,11,24,0.474747475,,,
5576,2020-11-24,MTYZO,True,198,107,133984.18,Nuevo Leon,0.9,0,0.6287,0.0,1,24,11,24,0.54040404,,,
5577,2020-11-25,MTYZO,True,198,115,141355.7,Nuevo Leon,0.94,0,0.6238,0.71,2,25,11,24,0.580808081,,,
5578,2020-11-26,MTYZO,True,198,98,122566.3,Nuevo Leon,0.74,0,0.659,0.0,3,26,11,24,0.494949495,,,
5579,2020-11-27,MTYZO,True,198,77,98674.52,Nuevo Leon,0.7,0,0.6426,0.0,4,27,11,24,0.388888889,,,
5580,2020-11-28,MTYZO,True,198,72,92853.58,Nuevo Leon,0.67,0,0.646,0.0,5,28,11,24,0.363636364,,,
5581,2020-11-29,MTYZO,True,198,67,84351.94,Nuevo Leon,0.72,0,0.625,0.26,6,29,11,24,0.338383838,,,
5582,2020-11-30,MTYZO,True,198,97,117401.53,Nuevo Leon,0.69,0,0.5998,0.79,0,30,11,24,0.48989899,,,
5583,2020-12-01,MTYZO,True,198,95,116316.91,Nuevo Leon,0.82,0,0.6139,0.33,1,1,12,24,0.47979798,,,
5584,2020-12-02,MTYZO,True,198,122,152034.89,Nuevo Leon,0.88,0,0.586,0.0,2,2,12,24,0.616161616,,,
5585,2020-12-03,MTYZO,True,198,115,141345.16,Nuevo Leon,0.92,0,0.6091,0.0,3,3,12,24,0.580808081,,,
5586,2020-12-04,MTYZO,True,198,74,96583.63,Nuevo Leon,0.73,0,0.6197,0.2,4,4,12,24,0.373737374,,,
5587,2020-12-05,MTYZO,True,198,54,67440.56,Nuevo Leon,0.66,0,0.6102,0.36,5,5,12,24,0.272727273,,,
5588,2020-12-06,MTYZO,True,198,58,76378.04,Nuevo Leon,0.68,0,0.6216,0.18,6,6,12,24,0.292929293,,,
5589,2020-12-07,MTYZO,True,198,79,104405.13,Nuevo Leon,0.73,0,0.6141,0.0,0,7,12,24,0.398989899,,,
5590,2020-12-08,MTYZO,True,198,86,113630.63,Nuevo Leon,0.83,0,0.6254,0.45,1,8,12,24,0.434343434,,,
5591,2020-12-09,MTYZO,True,198,84,107649.01,Nuevo Leon,0.83,0,0.5912,0.25,2,9,12,24,0.424242424,,,
5592,2020-12-10,MTYZO,True,198,86,107157.01,Nuevo Leon,0.79,0,0.6168,0.19,3,10,12,24,0.434343434,,,
5593,2020-12-11,MTYZO,True,198,75,99385.08,Nuevo Leon,0.77,0,0.6261,0.19,4,11,12,24,0.378787879,,,
5594,2020-12-12,MTYZO,True,198,58,74782.66,Nuevo Leon,0.75,0,0.625,0.0,5,12,12,24,0.292929293,,,
5595,2020-12-13,MTYZO,True,198,85,110684.98,Nuevo Leon,0.78,0,0.6395,0.19,6,13,12,24,0.429292929,,,
5596,2020-12-14,MTYZO,True,198,86,110051.28,Nuevo Leon,0.83,0,0.6445,1.0,0,14,12,24,0.434343434,,,
5597,2020-12-15,MTYZO,True,198,99,129503.75,Nuevo Leon,1.0,0,0.6481,0.0,1,15,12,24,0.5,,,
5598,2020-12-16,MTYZO,True,198,106,140327.6,Nuevo Leon,1.0,0,0.6309,0.54,2,16,12,24,0.535353535,,,
5599,2020-12-17,MTYZO,True,198,108,141982.02,Nuevo Leon,0.91,0,0.6253,0.24,3,17,12,24,0.545454545,,,
5600,2020-12-18,MTYZO,True,198,114,138362.73,Nuevo Leon,0.73,0,0.6751,0.0,4,18,12,24,0.575757576,,,
5601,2020-12-19,MTYZO,True,198,107,129860.1,Nuevo Leon,0.76,0,0.6343,0.19,5,19,12,24,0.54040404,,,
5602,2020-12-20,MTYZO,True,198,112,126418.52,Nuevo Leon,0.75,0,0.6455,0.58,6,20,12,24,0.565656566,,,
5603,2020-12-21,MTYZO,True,198,105,116553.94,Nuevo Leon,0.76,0,0.66,0.39,0,21,12,24,0.53030303,,,
5604,2020-12-22,MTYZO,True,198,120,128282.41,Nuevo Leon,0.9,0,0.6425,0.48,1,22,12,24,0.606060606,,,
5605,2020-12-23,MTYZO,True,198,93,96310.9,Nuevo Leon,0.89,0,0.6376,0.0,2,23,12,24,0.46969697,,,
5606,2020-12-24,MTYZO,True,198,53,55617.15,Nuevo Leon,0.75,0,0.6493,0.0,3,24,12,24,0.267676768,,,
5607,2020-12-25,MTYZO,True,198,86,90736.78,Nuevo Leon,0.71,1,0.629,0.19,4,25,12,24,0.434343434,,,
5608,2020-12-26,MTYZO,True,198,80,82461.0,Nuevo Leon,0.73,0,0.6259,0.0,5,26,12,24,0.404040404,,,
5609,2020-12-27,MTYZO,True,198,80,85971.47,Nuevo Leon,0.72,0,0.6257,0.19,6,27,12,24,0.404040404,,,
5610,2020-12-28,MTYZO,True,198,32,32250.09,Nuevo Leon,0.72,0,0.6346,0.0,0,28,12,24,0.161616162,,,
5611,2020-12-29,MTYZO,True,198,2,2440.33,Nuevo Leon,0.92,0,0.6432,0.48,1,29,12,24,0.01010101,,,
5612,2020-12-30,MTYZO,True,198,1,930.95,Nuevo Leon,0.89,0,0.6301,0.0,2,30,12,24,0.005050505,,,
5613,2020-12-31,MTYZO,True,198,2,5810.0,Nuevo Leon,0.7,0,0.6145,0.0,3,31,12,24,0.01010101,,,
5614,2021-01-01,MTYZO,True,198,2,1400.0,Nuevo Leon,0.72,1,0.6127,0.23,4,1,1,24,0.01010101,,,
5615,2021-01-02,MTYZO,True,198,5,5420.0,Nuevo Leon,0.76,0,0.6052,0.23,5,2,1,24,0.025252525,,,
5616,2021-01-03,MTYZO,True,198,0,0.0,Nuevo Leon,0.7,0,0.5822,0.0,6,3,1,24,0.0,,,
5617,2021-01-04,MTYZO,True,198,7,10780.0,Nuevo Leon,0.73,0,0.5585,0.23,0,4,1,24,0.035353535,,,
5618,2021-01-05,MTYZO,True,198,1,1540.0,Nuevo Leon,0.83,0,0.5323,0.0,1,5,1,24,0.005050505,,,
5619,2021-01-06,MTYZO,True,198,0,0.0,Nuevo Leon,0.79,0,0.5387,0.0,2,6,1,24,0.0,,,
5620,2021-01-07,MTYZO,True,198,0,0.0,Nuevo Leon,0.63,0,0.5271,0.23,3,7,1,24,0.0,,,
5621,2021-01-08,MTYZO,True,198,0,0.0,Nuevo Leon,0.68,0,0.5494,0.0,4,8,1,24,0.0,,,
5622,2021-01-09,MTYZO,True,198,4,6160.0,Nuevo Leon,0.65,0,0.5605,0.23,5,9,1,24,0.02020202,,,
5623,2021-01-10,MTYZO,True,198,0,0.0,Nuevo Leon,0.71,0,0.5695,0.0,6,10,1,24,0.0,,,
5624,2021-01-11,MTYZO,True,198,3,4620.0,Nuevo Leon,0.74,0,0.5455,0.25,0,11,1,24,0.015151515,,,
5625,2021-01-12,MTYZO,True,198,21,19242.4,Nuevo Leon,0.79,0,0.5409,0.6,1,12,1,24,0.106060606,,,
5626,2021-01-13,MTYZO,True,198,51,48309.34,Nuevo Leon,0.83,0,0.5366,0.0,2,13,1,24,0.257575758,,,
5627,2021-01-14,MTYZO,True,198,61,55953.18,Nuevo Leon,0.72,0,0.5677,0.72,3,14,1,24,0.308080808,,,
5628,2021-01-15,MTYZO,True,198,45,39612.86,Nuevo Leon,0.75,0,0.5716,0.0,4,15,1,24,0.227272727,,,
5629,2021-01-16,MTYZO,True,198,42,37398.33,Nuevo Leon,0.73,0,0.5854,0.0,5,16,1,24,0.212121212,,,
5630,2021-01-17,MTYZO,True,198,74,75022.76,Nuevo Leon,0.74,0,0.5939,0.24,6,17,1,24,0.373737374,,,
5631,2021-01-18,MTYZO,True,198,64,67130.98,Nuevo Leon,0.81,0,0.5993,0.27,0,18,1,24,0.323232323,,,
5632,2021-01-19,MTYZO,True,198,63,66250.57,Nuevo Leon,0.87,0,0.6377,0.31,1,19,1,24,0.318181818,,,
5633,2021-01-20,MTYZO,True,198,66,76720.34,Nuevo Leon,0.88,0,0.6211,0.0,2,20,1,24,0.333333333,,,
5634,2021-01-21,MTYZO,True,198,61,55953.18,Nuevo Leon,0.74,0,0.6394,0.0,3,21,1,24,0.308080808,,,
5635,2021-01-22,MTYZO,True,198,66,81616.69,Nuevo Leon,0.76,0,0.6468,0.0,4,22,1,24,0.333333333,,,
5636,2021-01-23,MTYZO,True,198,53,63363.8,Nuevo Leon,0.7,0,0.6649,0.3,5,23,1,24,0.267676768,,,
5637,2021-01-24,MTYZO,True,198,63,74541.76,Nuevo Leon,0.62,0,0.6709,0.33,6,24,1,24,0.318181818,,,
5638,2021-01-25,MTYZO,True,198,66,83092.57,Nuevo Leon,0.74,0,0.6449,0.0,0,25,1,24,0.333333333,,,
5639,2021-01-26,MTYZO,True,198,77,94783.22,Nuevo Leon,1.0,0,0.6692,0.0,1,26,1,24,0.388888889,,,
5640,2021-01-27,MTYZO,True,198,76,92907.19,Nuevo Leon,1.0,0,0.6841,1.0,2,27,1,24,0.383838384,,,
5641,2021-01-28,MTYZO,True,198,70,87423.19,Nuevo Leon,0.96,0,0.6782,0.3,3,28,1,24,0.353535354,,,
5642,2021-01-29,MTYZO,True,198,64,77900.0,Nuevo Leon,0.94,0,0.7027,0.0,4,29,1,24,0.323232323,,,
5643,2021-01-30,MTYZO,True,198,37,45346.58,Nuevo Leon,0.87,0,0.7233,0.0,5,30,1,24,0.186868687,,,
5644,2021-01-31,MTYZO,True,198,45,56899.39,Nuevo Leon,0.87,0,0.7151,0.32,6,31,1,24,0.227272727,,,
5645,2021-02-01,MTYZO,True,198,39,49337.38,Nuevo Leon,0.82,1,0.6974,0.0,0,1,2,24,0.196969697,,,
5646,2021-02-02,MTYZO,True,198,48,59585.2,Nuevo Leon,0.94,0,0.709,0.36,1,2,2,24,0.242424242,,,
5647,2021-02-03,MTYZO,True,198,65,79718.73,Nuevo Leon,1.0,0,0.7267,0.35,2,3,2,24,0.328282828,,,
5648,2021-02-04,MTYZO,True,198,64,78268.11,Nuevo Leon,0.87,0,0.7783,0.0,3,4,2,24,0.323232323,,,
5649,2021-02-05,MTYZO,True,198,60,71991.0,Nuevo Leon,0.83,1,0.7888,0.29,4,5,2,24,0.303030303,,,
5650,2021-02-06,MTYZO,True,198,48,61351.66,Nuevo Leon,0.74,0,0.7952,0.3,5,6,2,24,0.242424242,,,
5651,2021-02-07,MTYZO,True,198,51,63094.4,Nuevo Leon,0.82,0,0.7788,0.0,6,7,2,24,0.257575758,,,
5652,2021-02-08,MTYZO,True,198,60,75763.23,Nuevo Leon,0.78,0,0.7259,0.28,0,8,2,24,0.303030303,,,
5653,2021-02-09,MTYZO,True,198,68,83991.4,Nuevo Leon,0.84,0,0.7927,0.63,1,9,2,24,0.343434343,,,
5654,2021-02-10,MTYZO,True,198,82,102753.79,Nuevo Leon,0.88,0,0.8128,0.0,2,10,2,24,0.414141414,,,
5655,2021-02-11,MTYZO,True,198,75,93642.05,Nuevo Leon,0.68,0,0.8141,0.5,3,11,2,24,0.378787879,,,
5656,2021-02-12,MTYZO,True,198,51,60786.85,Nuevo Leon,0.68,0,0.8232,0.24,4,12,2,24,0.257575758,,,
5657,2021-02-13,MTYZO,True,198,57,72244.01,Nuevo Leon,0.62,0,0.8346,0.25,5,13,2,24,0.287878788,,,
5658,2021-02-14,MTYZO,True,198,57,68744.67,Nuevo Leon,0.73,0,0.8085,0.0,6,14,2,24,0.287878788,,,
5659,2021-02-15,MTYZO,True,198,33,33545.13,Nuevo Leon,0.73,0,0.784,0.0,0,15,2,24,0.166666667,,,
5660,2021-02-16,MTYZO,True,198,16,21211.89,Nuevo Leon,0.76,0,0.7925,0.0,1,16,2,24,0.080808081,,,
5661,2021-02-17,MTYZO,True,198,36,41684.72,Nuevo Leon,0.82,0,0.8291,0.0,2,17,2,24,0.181818182,,,
5662,2021-02-18,MTYZO,True,198,57,72700.8,Nuevo Leon,0.66,0,0.8053,0.26,3,18,2,24,0.287878788,,,
5663,2021-02-19,MTYZO,True,198,52,60573.53,Nuevo Leon,0.67,0,0.804,0.74,4,19,2,24,0.262626263,,,
5664,2021-02-20,MTYZO,True,198,42,51691.0,Nuevo Leon,0.64,0,0.8485,0.0,5,20,2,24,0.212121212,,,
5665,2021-02-21,MTYZO,True,198,58,69417.37,Nuevo Leon,0.71,0,0.831,1.0,6,21,2,24,0.292929293,,,
5666,2021-02-22,MTYZO,True,198,68,81822.38,Nuevo Leon,0.64,0,0.8268,0.25,0,22,2,24,0.343434343,,,
5667,2021-02-23,MTYZO,True,198,68,84790.6,Nuevo Leon,0.8,0,0.8223,0.0,1,23,2,24,0.343434343,,,
5668,2021-02-24,MTYZO,True,198,84,106652.54,Nuevo Leon,0.75,0,0.8176,0.32,2,24,2,24,0.424242424,,,
5669,2021-02-25,MTYZO,True,198,74,93303.25,Nuevo Leon,0.68,0,0.809,0.0,3,25,2,24,0.373737374,,,
5670,2021-02-26,MTYZO,True,198,70,82386.73,Nuevo Leon,0.72,0,0.7975,0.25,4,26,2,24,0.353535354,,,
5671,2021-02-27,MTYZO,True,198,43,52762.86,Nuevo Leon,0.71,0,0.7912,0.0,5,27,2,24,0.217171717,,,
5672,2021-02-28,MTYZO,True,198,53,63963.24,Nuevo Leon,0.68,0,0.7695,0.5,6,28,2,24,0.267676768,,,
5673,2021-03-01,MTYZO,True,198,69,87152.12,Nuevo Leon,0.73,0,0.7367,0.0,0,1,3,24,0.348484848,,,
5674,2021-03-02,MTYZO,True,198,57,73199.37,Nuevo Leon,0.83,0,0.7186,0.91,1,2,3,24,0.287878788,,,
5675,2021-03-03,MTYZO,True,198,80,102166.2,Nuevo Leon,0.86,0,0.7309,0.33,2,3,3,24,0.404040404,,,
5676,2021-03-04,MTYZO,True,198,82,105139.4,Nuevo Leon,0.66,0,0.7036,0.62,3,4,3,24,0.414141414,,,
5677,2021-03-05,MTYZO,True,198,65,80494.18,Nuevo Leon,0.56,0,0.7093,0.0,4,5,3,24,0.328282828,,,
5678,2021-03-06,MTYZO,True,198,44,53909.2,Nuevo Leon,0.58,0,0.6556,0.51,5,6,3,24,0.222222222,,,
5679,2021-03-07,MTYZO,True,198,53,62895.73,Nuevo Leon,0.6,0,0.6256,0.51,6,7,3,24,0.267676768,,,
5680,2021-03-08,MTYZO,True,198,71,86701.77,Nuevo Leon,0.57,0,0.6137,0.51,0,8,3,24,0.358585859,,,
5681,2021-03-09,MTYZO,True,198,86,108080.0,Nuevo Leon,0.72,0,0.561,0.0,1,9,3,24,0.434343434,,,
5682,2021-03-10,MTYZO,True,198,96,118692.99,Nuevo Leon,0.72,0,0.5686,0.0,2,10,3,24,0.484848485,,,
5683,2021-03-11,MTYZO,True,198,96,118692.99,Nuevo Leon,0.63,0,0.5311,0.78,3,11,3,24,0.484848485,,,
5684,2021-03-12,MTYZO,True,198,64,77619.9,Nuevo Leon,0.65,0,0.5486,0.0,4,12,3,24,0.323232323,,,
5685,2021-03-13,MTYZO,True,198,51,65342.67,Nuevo Leon,0.74,0,0.4796,0.25,5,13,3,24,0.257575758,,,
5686,2021-03-14,MTYZO,True,198,49,55513.81,Nuevo Leon,0.82,0,0.5045,0.0,6,14,3,24,0.247474747,,,
5687,2021-03-15,MTYZO,True,198,49,60862.8,Nuevo Leon,0.88,1,0.409,0.52,0,15,3,24,0.247474747,,,
5688,2021-03-16,MTYZO,True,198,69,85963.03,Nuevo Leon,0.98,0,0.4203,0.0,1,16,3,24,0.348484848,,,
5689,2021-03-17,MTYZO,True,198,83,104983.8,Nuevo Leon,0.97,0,0.4158,0.34,2,17,3,24,0.419191919,,,
5690,2021-03-18,MTYZO,True,198,90,119401.8,Nuevo Leon,0.77,0,0.4418,0.27,3,18,3,24,0.454545455,,,
5691,2021-03-19,MTYZO,True,198,63,80933.88,Nuevo Leon,0.7,0,0.4322,0.26,4,19,3,24,0.318181818,,,
5692,2021-03-20,MTYZO,True,198,54,67842.58,Nuevo Leon,0.71,0,0.4226,0.0,5,20,3,24,0.272727273,,,
5693,2021-03-21,MTYZO,True,198,63,81219.4,Nuevo Leon,0.74,1,0.3565,0.76,6,21,3,24,0.318181818,,,
5694,2021-03-22,MTYZO,True,198,69,94600.6,Nuevo Leon,0.74,0,0.3412,0.0,0,22,3,24,0.348484848,,,
5695,2021-03-23,MTYZO,True,198,76,101354.2,Nuevo Leon,0.83,0,0.2964,0.63,1,23,3,24,0.383838384,,,
5696,2021-03-24,MTYZO,True,198,76,103242.73,Nuevo Leon,1.0,0,0.299,0.34,2,24,3,24,0.383838384,,,
5697,2021-03-25,MTYZO,True,198,88,117573.37,Nuevo Leon,0.82,0,0.309,0.25,3,25,3,24,0.444444444,,,
5698,2021-03-26,MTYZO,True,198,83,102237.81,Nuevo Leon,0.7,0,0.3053,0.25,4,26,3,24,0.419191919,,,
5699,2021-03-27,MTYZO,True,198,42,52113.61,Nuevo Leon,0.75,0,0.2884,0.24,5,27,3,24,0.212121212,,,
5700,2021-03-28,MTYZO,True,198,67,74674.0,Nuevo Leon,0.83,0,0.307,0.0,6,28,3,24,0.338383838,,,
5701,2021-03-29,MTYZO,True,198,75,87613.12,Nuevo Leon,0.79,0,0.2897,1.0,0,29,3,24,0.378787879,,,
5702,2021-03-30,MTYZO,True,198,82,95246.6,Nuevo Leon,0.91,0,0.296,0.31,1,30,3,24,0.414141414,,,
5703,2021-03-31,MTYZO,True,198,92,104459.83,Nuevo Leon,0.88,0,0.289,0.33,2,31,3,24,0.464646465,,,
5704,2021-04-01,MTYZO,True,198,78,87154.84,Nuevo Leon,0.64,0,0.2786,0.17,3,1,4,24,0.393939394,,,
5705,2021-04-02,MTYZO,True,198,45,51004.69,Nuevo Leon,0.61,0,0.2922,0.0,4,2,4,24,0.227272727,,,
5706,2021-04-03,MTYZO,True,198,41,49809.2,Nuevo Leon,0.65,0,0.2803,0.16,5,3,4,24,0.207070707,,,
5707,2021-04-04,MTYZO,True,198,61,78090.76,Nuevo Leon,0.58,0,0.2781,0.16,6,4,4,24,0.308080808,,,
5708,2021-04-05,MTYZO,True,198,71,87548.39,Nuevo Leon,0.67,0,0.2683,0.33,0,5,4,24,0.358585859,,,
5709,2021-04-06,MTYZO,True,198,80,102387.14,Nuevo Leon,0.73,0,0.268,0.4,1,6,4,24,0.404040404,,,
5710,2021-04-07,MTYZO,True,198,79,98622.4,Nuevo Leon,0.78,0,0.263,0.0,2,7,4,24,0.398989899,,,
5711,2021-04-08,MTYZO,True,198,84,102924.6,Nuevo Leon,0.61,0,0.2523,0.65,3,8,4,24,0.424242424,,,
5712,2021-04-09,MTYZO,True,198,53,65278.94,Nuevo Leon,0.66,0,0.2463,0.16,4,9,4,24,0.267676768,,,
5713,2021-04-10,MTYZO,True,198,52,65511.62,Nuevo Leon,0.69,0,0.2527,0.16,5,10,4,24,0.262626263,,,
5714,2021-04-11,MTYZO,True,198,61,78629.49,Nuevo Leon,0.74,0,0.2333,0.17,6,11,4,24,0.308080808,,,
5715,2021-04-12,MTYZO,True,198,61,78629.49,Nuevo Leon,0.78,0,0.2181,0.72,0,12,4,24,0.308080808,,,
5716,2021-04-13,MTYZO,True,198,80,105363.68,Nuevo Leon,1.0,0,0.2147,0.63,1,13,4,24,0.404040404,Expo Manufactura Inteligente,Cintermex,Presencial
5717,2021-04-14,MTYZO,True,198,81,109110.6,Nuevo Leon,0.95,0,0.2104,0.44,2,14,4,24,0.409090909,Expo Manufactura Inteligente,Cintermex,Presencial
5718,2021-04-16,MTYZO,True,198,62,76317.5,Nuevo Leon,0.73,0,0.1989,0.28,4,16,4,24,0.313131313,,,
5719,2021-04-17,MTYZO,True,198,52,62687.0,Nuevo Leon,0.7,0,0.2117,0.16,5,17,4,24,0.262626263,,,
5720,2021-04-18,MTYZO,True,198,38,48893.8,Nuevo Leon,0.68,0,0.2013,0.0,6,18,4,24,0.191919192,,,
5721,2021-04-19,MTYZO,True,198,63,80631.84,Nuevo Leon,0.7,0,0.2137,0.5,0,19,4,24,0.318181818,,,
5722,2021-04-20,MTYZO,True,198,62,77566.33,Nuevo Leon,0.77,0,0.1782,0.0,1,20,4,24,0.313131313,,,
5723,2021-04-21,MTYZO,True,198,106,135080.4,Nuevo Leon,0.84,0,0.1668,0.0,2,21,4,24,0.535353535,,,
5724,2021-04-22,MTYZO,True,198,79,101885.09,Nuevo Leon,0.72,0,0.1859,0.17,3,22,4,24,0.398989899,,,
5725,2021-04-23,MTYZO,True,198,42,49579.6,Nuevo Leon,0.72,0,0.1664,0.49,4,23,4,24,0.212121212,,,
5726,2021-04-24,MTYZO,True,198,51,62236.04,Nuevo Leon,0.72,0,0.175,0.32,5,24,4,24,0.257575758,,,
5727,2021-04-25,MTYZO,True,198,75,92114.72,Nuevo Leon,0.72,0,0.1852,0.17,6,25,4,24,0.378787879,,,
5728,2021-04-26,MTYZO,True,198,103,130560.78,Nuevo Leon,0.69,0,0.1858,0.52,0,26,4,24,0.52020202,,,
5729,2021-04-27,MTYZO,True,198,91,117197.54,Nuevo Leon,0.85,0,0.0888,0.21,1,27,4,24,0.45959596,,,
5730,2021-04-28,MTYZO,True,198,92,119441.56,Nuevo Leon,0.89,0,0.1401,0.0,2,28,4,24,0.464646465,,,
5731,2021-04-29,MTYZO,True,198,92,120504.02,Nuevo Leon,0.92,0,0.1372,1.0,3,29,4,24,0.464646465,,,
5732,2021-04-30,MTYZO,True,198,80,99421.95,Nuevo Leon,0.83,1,0.1384,0.39,4,30,4,24,0.404040404,,,
5733,2021-05-01,MTYZO,True,198,49,59192.61,Nuevo Leon,0.88,1,0.1367,0.4,5,1,5,24,0.247474747,,,
5734,2021-05-02,MTYZO,True,198,51,64799.16,Nuevo Leon,1.0,0,0.132,0.65,6,2,5,24,0.257575758,,,
5735,2021-05-03,MTYZO,True,198,93,122618.62,Nuevo Leon,1.0,0,0.136,0.7,0,3,5,24,0.46969697,,,
5736,2021-05-04,MTYZO,True,198,90,119139.4,Nuevo Leon,0.99,0,0.121,0.0,1,4,5,24,0.454545455,,,
5737,2021-05-05,MTYZO,True,198,119,160437.68,Nuevo Leon,0.86,0,0.1229,0.71,2,5,5,24,0.601010101,,,
5738,2021-05-06,MTYZO,True,198,116,153062.63,Nuevo Leon,0.8,0,0.1298,0.3,3,6,5,24,0.585858586,,,
5739,2021-05-07,MTYZO,True,198,73,92629.61,Nuevo Leon,0.77,0,0.1299,0.29,4,7,5,24,0.368686869,,,
5740,2021-05-08,MTYZO,True,198,67,87212.8,Nuevo Leon,0.82,0,0.1285,0.29,5,8,5,24,0.338383838,,,
5741,2021-05-09,MTYZO,True,198,64,82391.56,Nuevo Leon,0.82,0,0.1308,0.0,6,9,5,24,0.323232323,,,
5742,2021-05-10,MTYZO,True,198,68,89483.79,Nuevo Leon,0.86,0,0.1296,0.3,0,10,5,24,0.343434343,,,
5743,2021-05-11,MTYZO,True,198,89,113785.8,Nuevo Leon,0.8,0,0.1274,0.33,1,11,5,24,0.449494949,,,
5744,2021-05-12,MTYZO,True,198,91,121147.08,Nuevo Leon,0.82,0,0.1375,0.7,2,12,5,24,0.45959596,,,
5745,2021-05-13,MTYZO,True,198,85,108945.46,Nuevo Leon,0.78,0,0.1292,0.55,3,13,5,24,0.429292929,,,
5746,2021-05-14,MTYZO,True,198,62,75492.0,Nuevo Leon,0.66,0,0.1322,0.74,4,14,5,24,0.313131313,,,
5747,2021-05-15,MTYZO,True,198,44,56702.23,Nuevo Leon,0.7,0,0.123,0.97,5,15,5,24,0.222222222,,,
5748,2021-05-16,MTYZO,True,198,65,82125.07,Nuevo Leon,0.68,0,0.1202,0.25,6,16,5,24,0.328282828,,,
5749,2021-05-17,MTYZO,True,198,91,121452.52,Nuevo Leon,0.71,0,0.1261,0.52,0,17,5,24,0.45959596,,,
5750,2021-05-18,MTYZO,True,198,90,117299.22,Nuevo Leon,0.78,0,0.126,0.31,1,18,5,24,0.454545455,,,
5751,2021-05-19,MTYZO,True,198,117,155444.46,Nuevo Leon,0.79,0,0.121,0.66,2,19,5,24,0.590909091,,,
5752,2021-05-20,MTYZO,True,198,127,163262.23,Nuevo Leon,0.73,0,0.1277,0.76,3,20,5,24,0.641414141,,,
5753,2021-05-21,MTYZO,True,198,72,91557.2,Nuevo Leon,0.71,0,0.1246,0.25,4,21,5,24,0.363636364,,,
5754,2021-05-22,MTYZO,True,198,72,88208.23,Nuevo Leon,0.72,0,0.1222,0.25,5,22,5,24,0.363636364,,,
5755,2021-05-23,MTYZO,True,198,69,87337.58,Nuevo Leon,0.73,0,0.1226,0.49,6,23,5,24,0.348484848,,,
5756,2021-05-24,MTYZO,True,198,112,145092.25,Nuevo Leon,0.71,0,0.1336,0.26,0,24,5,24,0.565656566,,,
5757,2021-05-25,MTYZO,True,198,100,134161.49,Nuevo Leon,0.81,0,0.1119,0.0,1,25,5,24,0.505050505,,,
5758,2021-05-26,MTYZO,True,198,121,155749.95,Nuevo Leon,0.87,0,0.1099,1.0,2,26,5,24,0.611111111,,,
